Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
..\data rocks\IMG\robocam_2017_05_28_15_42_31_065.jpg,0,0,1,0.2889933,106.0953,88.24695,357.0851,22.978,359.994
..\data rocks\IMG\robocam_2017_05_28_15_42_31_132.jpg,0,0,1,0.0492699,106.0954,88.24706,356.9566,22.98881,0.01607981
..\data rocks\IMG\robocam_2017_05_28_15_42_31_199.jpg,0,0,1,-0.04141188,106.0955,88.24715,357.2142,22.99619,359.9852
..\data rocks\IMG\robocam_2017_05_28_15_42_31_265.jpg,0,0,1,-0.1246884,106.0956,88.24717,357.7412,22.99709,0.002209042
..\data rocks\IMG\robocam_2017_05_28_15_42_31_332.jpg,0,0,1,-0.2351065,106.0956,88.2472,358.5484,23.00312,359.9862
..\data rocks\IMG\robocam_2017_05_28_15_42_31_399.jpg,0,0,0,-0.2806927,106.0951,88.24702,359.7904,23.00608,0.05859818
..\data rocks\IMG\robocam_2017_05_28_15_42_31_466.jpg,1.50795,0,0,-0.2623627,106.0949,88.24687,0.6269351,23.18529,0.0807725
..\data rocks\IMG\robocam_2017_05_28_15_42_31_533.jpg,4.507682,0,0,-0.2081974,106.0946,88.24678,1.333812,23.81732,0.02680994
..\data rocks\IMG\robocam_2017_05_28_15_42_31_600.jpg,7.51513,0,0,-0.1434356,106.0937,88.24791,1.883752,25.38037,0.01102631
..\data rocks\IMG\robocam_2017_05_28_15_42_31_666.jpg,10.52246,0,0,-0.01857609,106.0931,88.24866,1.944201,27.03916,0.01691386
..\data rocks\IMG\robocam_2017_05_28_15_42_31_733.jpg,13.52734,0,0,0.06886148,106.0927,88.24873,1.544168,30.08489,0.01131816
..\data rocks\IMG\robocam_2017_05_28_15_42_31_800.jpg,15,0,0,0.1569152,106.0925,88.24893,0.9751537,32.76152,0.07060438
..\data rocks\IMG\robocam_2017_05_28_15_42_31_867.jpg,15,0,0,0.1676819,106.0927,88.24899,0.4297538,35.4615,0.157802
..\data rocks\IMG\robocam_2017_05_28_15_42_31_934.jpg,15,0,0,0.1580813,106.093,88.24908,359.7687,39.06281,0.3294375
..\data rocks\IMG\robocam_2017_05_28_15_42_32_000.jpg,15,0,0,0.1354916,106.0932,88.24916,359.3782,41.7642,0.4329033
..\data rocks\IMG\robocam_2017_05_28_15_42_32_067.jpg,15,0,0,0.09571844,106.0934,88.24924,359.0887,44.46486,0.4923752
..\data rocks\IMG\robocam_2017_05_28_15_42_32_134.jpg,15,0,0,0.0576759,106.0935,88.2493,358.9253,48.06138,0.3992462
..\data rocks\IMG\robocam_2017_05_28_15_42_32_201.jpg,15,0,0,0.06406067,106.0936,88.24937,358.9527,50.75782,0.1921227
..\data rocks\IMG\robocam_2017_05_28_15_42_32_268.jpg,15,0,0,-0.08879112,106.0935,88.24942,359.0195,53.45547,359.9473
..\data rocks\IMG\robocam_2017_05_28_15_42_32_334.jpg,15,0,0.2006211,-0.07938647,106.0928,88.24969,359.1602,53.45162,359.6607
..\data rocks\IMG\robocam_2017_05_28_15_42_32_401.jpg,15,0,0.4008666,-0.06944108,106.0925,88.24981,359.3185,53.45092,359.5196
..\data rocks\IMG\robocam_2017_05_28_15_42_32_468.jpg,15,0,0.6007083,-0.06420278,106.0923,88.24982,359.5061,53.45157,359.4261
..\data rocks\IMG\robocam_2017_05_28_15_42_32_535.jpg,15,0,0.8017165,-0.05993318,106.0921,88.24978,359.7532,53.45341,359.3339
..\data rocks\IMG\robocam_2017_05_28_15_42_32_602.jpg,13.48165,0,1,-0.05583538,106.092,88.24975,359.9288,53.45525,359.2879
..\data rocks\IMG\robocam_2017_05_28_15_42_32_668.jpg,10.49336,0,1,-0.04982848,106.0919,88.24973,0.09296832,53.45725,359.261
..\data rocks\IMG\robocam_2017_05_28_15_42_32_735.jpg,7.487833,0,1,-0.04214192,106.0916,88.24982,0.2715101,53.45955,359.2769
..\data rocks\IMG\robocam_2017_05_28_15_42_32_802.jpg,4.482452,0,1,-0.0349881,106.0915,88.24986,0.3769423,53.46093,359.3166
..\data rocks\IMG\robocam_2017_05_28_15_42_32_869.jpg,1.473399,0,1,-0.02992504,106.0915,88.24982,0.4596359,53.46177,359.3735
..\data rocks\IMG\robocam_2017_05_28_15_42_32_936.jpg,0,0,1,-0.02789912,106.0915,88.24979,0.539497,53.46184,359.4693
..\data rocks\IMG\robocam_2017_05_28_15_42_33_002.jpg,0,0,1,-0.0268387,106.0915,88.24977,0.5807825,53.46145,359.5486
..\data rocks\IMG\robocam_2017_05_28_15_42_33_069.jpg,0,0,1,-0.02556005,106.0915,88.24975,0.6078916,53.4608,359.6302
..\data rocks\IMG\robocam_2017_05_28_15_42_33_136.jpg,0,0,1,-0.02474509,106.0915,88.24971,0.6229142,53.45971,359.7393
..\data rocks\IMG\robocam_2017_05_28_15_42_33_203.jpg,0,0,0,-0.02405836,106.0916,88.24969,0.6193219,53.45881,359.8192
..\data rocks\IMG\robocam_2017_05_28_15_42_33_270.jpg,0,0.1003931,0,0.02325026,106.0915,88.24951,0.5996153,53.38834,359.8965
..\data rocks\IMG\robocam_2017_05_28_15_42_33_336.jpg,0,0,0.3003392,0.02263171,106.091,88.24876,0.5455952,53.44791,359.9905
..\data rocks\IMG\robocam_2017_05_28_15_42_33_403.jpg,0,0,0.5009191,0.0222756,106.091,88.24873,0.5101047,53.44733,0.05430764
..\data rocks\IMG\robocam_2017_05_28_15_42_33_470.jpg,1.504,0,0.7013919,0.0215769,106.0911,88.24872,0.4673927,53.44689,0.1113369
..\data rocks\IMG\robocam_2017_05_28_15_42_33_536.jpg,4.510105,0,0.9017988,0.02105583,106.0911,88.2487,0.4015802,53.44655,0.1758559
..\data rocks\IMG\robocam_2017_05_28_15_42_33_603.jpg,7.512774,0,1,0.02049872,106.0912,88.24869,0.3473333,53.44645,0.2152227
..\data rocks\IMG\robocam_2017_05_28_15_42_33_670.jpg,10.51784,0,1,0.01968086,106.0912,88.24868,0.2903768,53.44647,0.2467447
..\data rocks\IMG\robocam_2017_05_28_15_42_33_737.jpg,13.52486,0,1,0.01900746,106.0913,88.24866,0.2124332,53.44665,0.2767259
..\data rocks\IMG\robocam_2017_05_28_15_42_33_804.jpg,15,0,1,0.01827873,106.0914,88.24868,0.1540292,53.44687,0.2904705
..\data rocks\IMG\robocam_2017_05_28_15_42_33_871.jpg,15,0,1,0.0172266,106.0914,88.24868,0.09689923,53.44714,0.2971016
..\data rocks\IMG\robocam_2017_05_28_15_42_33_937.jpg,15,0,1,0.01638195,106.0914,88.24869,0.02442932,53.44751,0.2957382
..\data rocks\IMG\robocam_2017_05_28_15_42_34_004.jpg,15,0,1,0.01550007,106.0915,88.2487,359.974,53.44777,0.2878298
..\data rocks\IMG\robocam_2017_05_28_15_42_34_071.jpg,15,0,1,0.01428707,106.0915,88.24871,359.9277,53.448,0.2747591
..\data rocks\IMG\robocam_2017_05_28_15_42_34_138.jpg,0,0,0,0.0136062,106.0915,88.24873,359.8806,55.24814,0.2542747
..\data rocks\IMG\robocam_2017_05_28_15_42_34_205.jpg,0,0,0,0.01261635,106.0915,88.24874,359.8448,55.24825,0.2327944
..\data rocks\IMG\robocam_2017_05_28_15_42_34_272.jpg,3.016821,0.1003703,0,0.0114749,106.0915,88.24872,359.8139,55.3265,0.2088118
..\data rocks\IMG\robocam_2017_05_28_15_42_34_338.jpg,6.016079,0.3003208,0,0.01100068,106.0918,88.24929,359.7963,55.42137,0.1746894
..\data rocks\IMG\robocam_2017_05_28_15_42_34_405.jpg,9.01647,0.5003468,0,0.04544169,106.0939,88.25271,359.8656,55.65341,0.1514498
..\data rocks\IMG\robocam_2017_05_28_15_42_34_472.jpg,12.02922,0.701197,0,0.06648318,106.0965,88.25768,359.9657,55.87008,0.1360692
..\data rocks\IMG\robocam_2017_05_28_15_42_34_539.jpg,15,0.9008843,0,0.1019826,106.1029,88.2695,0.2167598,56.06308,0.1246114
..\data rocks\IMG\robocam_2017_05_28_15_42_34_605.jpg,15,1,0,0.1520244,106.1092,88.28181,0.452038,56.10036,0.115765
..\data rocks\IMG\robocam_2017_05_28_15_42_34_672.jpg,15,1,0,0.2307091,106.1174,88.29784,0.7288589,56.39052,0.08763517
..\data rocks\IMG\robocam_2017_05_28_15_42_34_740.jpg,15,1,0,0.2638986,106.1302,88.32302,1.106012,57.08925,0.02398969
..\data rocks\IMG\robocam_2017_05_28_15_42_34_806.jpg,15,1,0,0.3127753,106.1403,88.34477,1.336547,57.63944,359.9938
..\data rocks\IMG\robocam_2017_05_28_15_42_34_873.jpg,15,1,0,0.3787598,106.1488,88.36429,1.247798,57.98889,-0.005384319
..\data rocks\IMG\robocam_2017_05_28_15_42_34_939.jpg,15,1,0,0.4432828,106.1626,88.39371,1.048868,58.83083,-0.002035231
..\data rocks\IMG\robocam_2017_05_28_15_42_35_006.jpg,15,1,0,0.5168096,106.1751,88.42099,1.001902,59.34817,0.01390401
..\data rocks\IMG\robocam_2017_05_28_15_42_35_073.jpg,15,1,0,0.5616633,106.1935,88.46218,1.009673,60.11501,0.04066986
..\data rocks\IMG\robocam_2017_05_28_15_42_35_140.jpg,12.00869,1,0,0.5983601,106.2094,88.49712,1.079897,60.78407,0.04522249
..\data rocks\IMG\robocam_2017_05_28_15_42_35_207.jpg,9.004392,1,0,0.6638411,106.227,88.53461,1.172374,61.33317,0.02714341
..\data rocks\IMG\robocam_2017_05_28_15_42_35_273.jpg,12.01023,1,0,0.7098134,106.2507,88.58796,1.238647,62.22593,359.9926
..\data rocks\IMG\robocam_2017_05_28_15_42_35_340.jpg,15,1,0,0.76918,106.2682,88.63165,1.246582,63.14795,359.9927
..\data rocks\IMG\robocam_2017_05_28_15_42_35_407.jpg,13.49537,1,0,0.8287191,106.2857,88.67779,1.222081,64.09758,359.9917
..\data rocks\IMG\robocam_2017_05_28_15_42_35_474.jpg,10.48945,1,0,0.8659858,106.3107,88.74342,1.19556,65.14993,359.9942
..\data rocks\IMG\robocam_2017_05_28_15_42_35_541.jpg,10.504,1,0,0.9304702,106.331,88.79693,1.224689,65.92767,359.9941
..\data rocks\IMG\robocam_2017_05_28_15_42_35_607.jpg,13.50017,1,0,0.9873992,106.3507,88.85326,1.233033,66.80051,-0.005292567
..\data rocks\IMG\robocam_2017_05_28_15_42_35_674.jpg,15,1,0,1.039713,106.3752,88.93264,1.200884,68.17186,0.01498632
..\data rocks\IMG\robocam_2017_05_28_15_42_35_741.jpg,15,1,0,1.075004,106.3929,88.99526,1.172746,69.3493,0.02799346
..\data rocks\IMG\robocam_2017_05_28_15_42_35_808.jpg,11.98742,1,0,1.143372,106.4112,89.06151,1.176978,70.39977,0.02871021
..\data rocks\IMG\robocam_2017_05_28_15_42_35_875.jpg,8.989753,1,0,1.19535,106.4373,89.15467,1.218902,71.50822,-0.00542756
..\data rocks\IMG\robocam_2017_05_28_15_42_35_941.jpg,5.98116,1,0,1.2408,106.4577,89.2279,1.250757,72.12127,-0.005623332
..\data rocks\IMG\robocam_2017_05_28_15_42_36_008.jpg,2.975582,1,0,1.302401,106.4794,89.30318,1.259674,72.54929,-0.004151837
..\data rocks\IMG\robocam_2017_05_28_15_42_36_075.jpg,0,1,0,1.35076,106.5111,89.40688,1.242559,72.72425,-0.001576103
..\data rocks\IMG\robocam_2017_05_28_15_42_36_142.jpg,0,1,0,1.401088,106.5366,89.48804,1.244608,72.72128,-0.000953583
..\data rocks\IMG\robocam_2017_05_28_15_42_36_208.jpg,0,1,0,1.46334,106.563,89.57187,1.249599,72.70694,-0.000910059
..\data rocks\IMG\robocam_2017_05_28_15_42_36_275.jpg,0,1,0,1.508894,106.5996,89.68768,1.25173,72.69332,-0.00093293
..\data rocks\IMG\robocam_2017_05_28_15_42_36_342.jpg,0,1,0,1.556442,106.628,89.77769,1.255588,72.68383,-0.000990468
..\data rocks\IMG\robocam_2017_05_28_15_42_36_409.jpg,0,1,0,1.618257,106.6573,89.87042,1.262601,72.67171,-0.001008978
..\data rocks\IMG\robocam_2017_05_28_15_42_36_475.jpg,0,1,0,1.664622,106.6977,89.99805,1.265741,72.65636,-0.000996183
..\data rocks\IMG\robocam_2017_05_28_15_42_36_543.jpg,0,1,0,1.710512,106.7291,90.09692,1.272871,72.64523,-0.001028824
..\data rocks\IMG\robocam_2017_05_28_15_42_36_609.jpg,3.004274,1,0,1.771519,106.7604,90.19862,1.278724,72.78069,-0.001971201
..\data rocks\IMG\robocam_2017_05_28_15_42_36_676.jpg,6.010365,1,0,1.815468,106.8002,90.33876,1.265975,73.4418,0.005387786
..\data rocks\IMG\robocam_2017_05_28_15_42_36_743.jpg,6.003283,1,0,1.859958,106.8286,90.44753,1.257341,74.16233,0.02022686
..\data rocks\IMG\robocam_2017_05_28_15_42_36_810.jpg,3.005525,1,0,1.920175,106.8577,90.55907,1.260425,74.70917,0.005605566
..\data rocks\IMG\robocam_2017_05_28_15_42_36_876.jpg,0,1,0,1.965523,106.8984,90.71221,1.292806,74.97424,-0.002650414
..\data rocks\IMG\robocam_2017_05_28_15_42_36_943.jpg,0,1,0,2.009332,106.9301,90.82963,1.298658,74.99177,-0.001314535
..\data rocks\IMG\robocam_2017_05_28_15_42_37_010.jpg,0,1,0,2.069261,106.9628,90.94958,1.302712,74.98517,-0.001192656
..\data rocks\IMG\robocam_2017_05_28_15_42_37_077.jpg,3.00538,1,0,2.114231,107.006,91.11385,1.306557,75.22898,-0.002734854
..\data rocks\IMG\robocam_2017_05_28_15_42_37_144.jpg,6.013762,1,0,2.15787,107.0365,91.24049,1.299623,75.78636,0.005454868
..\data rocks\IMG\robocam_2017_05_28_15_42_37_210.jpg,3.008672,1,0,2.215719,107.0666,91.36993,1.294568,76.35739,0.000257345
..\data rocks\IMG\robocam_2017_05_28_15_42_37_277.jpg,0.000579469,1,0,2.259912,107.1084,91.54691,1.318415,76.65656,-0.002729316
..\data rocks\IMG\robocam_2017_05_28_15_42_37_344.jpg,0,1,0,2.302599,107.1409,91.68221,1.320259,76.68285,-0.001432586
..\data rocks\IMG\robocam_2017_05_28_15_42_37_411.jpg,0,1,0,2.361803,107.1741,91.82006,1.320942,76.67645,-0.001280974
..\data rocks\IMG\robocam_2017_05_28_15_42_37_478.jpg,0,1,0,2.405185,107.2194,92.00788,1.328017,76.66247,-0.001290946
..\data rocks\IMG\robocam_2017_05_28_15_42_37_544.jpg,0,1,0,2.448445,107.2542,92.15166,1.331897,76.65272,-0.001312471
..\data rocks\IMG\robocam_2017_05_28_15_42_37_611.jpg,0,1,0,2.506223,107.2895,92.29789,1.331748,76.63958,-0.001304932
..\data rocks\IMG\robocam_2017_05_28_15_42_37_678.jpg,0,1,0,2.54914,107.3376,92.49683,1.335362,76.6238,-0.001328392
..\data rocks\IMG\robocam_2017_05_28_15_42_37_745.jpg,0,1,0,2.591916,107.3745,92.64896,1.33998,76.61214,-0.001340858
..\data rocks\IMG\robocam_2017_05_28_15_42_37_812.jpg,0,1,0,2.648754,107.412,92.80358,1.345046,76.60055,-0.001369857
..\data rocks\IMG\robocam_2017_05_28_15_42_37_879.jpg,0,0.7997993,0,2.688392,107.4628,93.01308,1.34294,76.58773,-0.000913429
..\data rocks\IMG\robocam_2017_05_28_15_42_37_945.jpg,0,0.5995521,0,2.720054,107.5014,93.17215,1.340806,76.57344,-0.000765097
..\data rocks\IMG\robocam_2017_05_28_15_42_38_012.jpg,0,0.3990802,0,2.746222,107.5403,93.33204,1.324951,76.55627,-0.000707314
..\data rocks\IMG\robocam_2017_05_28_15_42_38_079.jpg,0,0.1986469,0,2.755159,107.5923,93.54518,1.258669,76.53272,-0.000616907
..\data rocks\IMG\robocam_2017_05_28_15_42_38_145.jpg,0,0,0,2.755678,107.631,93.70412,1.16326,76.51547,-0.000492916
..\data rocks\IMG\robocam_2017_05_28_15_42_38_212.jpg,0,0,0,2.744836,107.6695,93.86188,1.027566,76.49897,-0.000285833
..\data rocks\IMG\robocam_2017_05_28_15_42_38_279.jpg,0,0,0,2.736154,107.7205,94.07066,0.8025012,76.47865,4.52E-05
..\data rocks\IMG\robocam_2017_05_28_15_42_38_346.jpg,0,0,0,2.7275,107.7585,94.22629,0.6131231,76.46612,0.00421308
..\data rocks\IMG\robocam_2017_05_28_15_42_38_413.jpg,0,0,0,2.715788,107.7962,94.38128,0.4155391,76.45774,0.0155096
..\data rocks\IMG\robocam_2017_05_28_15_42_38_479.jpg,0,0,0,2.706902,107.846,94.58717,0.1519032,76.45322,0.04136996
..\data rocks\IMG\robocam_2017_05_28_15_42_38_546.jpg,0,0,0,2.697944,107.8832,94.74108,359.9591,76.45338,0.06499014
..\data rocks\IMG\robocam_2017_05_28_15_42_38_613.jpg,0,0,0,2.685629,107.9332,94.94614,359.7505,76.43764,0.04903286
..\data rocks\IMG\robocam_2017_05_28_15_42_38_680.jpg,0,0,0,2.676117,107.9706,95.09979,359.6217,76.42805,0.02556359
..\data rocks\IMG\robocam_2017_05_28_15_42_38_747.jpg,0,0,0,2.663344,108.0079,95.25332,359.5179,76.41914,359.9912
..\data rocks\IMG\robocam_2017_05_28_15_42_38_813.jpg,0,0,0,2.653903,108.0569,95.45793,359.4162,76.42711,359.9855
..\data rocks\IMG\robocam_2017_05_28_15_42_38_881.jpg,0,0,0.2004596,2.63944,108.0932,95.60958,359.3283,76.4353,-0.004893973
..\data rocks\IMG\robocam_2017_05_28_15_42_38_947.jpg,0,0,0.4007937,2.564085,108.1285,95.75618,359.1582,76.44202,0.01197811
..\data rocks\IMG\robocam_2017_05_28_15_42_39_014.jpg,0,0,0.6012973,2.464652,108.173,95.93943,358.7675,76.43169,-0.003978239
..\data rocks\IMG\robocam_2017_05_28_15_42_39_081.jpg,0,0,0.801555,2.344941,108.2046,96.06981,358.5027,76.43513,359.994
..\data rocks\IMG\robocam_2017_05_28_15_42_39_147.jpg,0,0,1,2.211744,108.2357,96.19847,358.4937,76.43455,359.9941
..\data rocks\IMG\robocam_2017_05_28_15_42_39_214.jpg,0,0,0,2.157021,108.2767,96.37226,358.9064,76.49297,0.06923933
..\data rocks\IMG\robocam_2017_05_28_15_42_39_281.jpg,0,0,0,2.091925,108.3076,96.49965,359.2351,76.49892,0.08705303
..\data rocks\IMG\robocam_2017_05_28_15_42_39_348.jpg,0,0,0,2.082291,108.3381,96.62618,359.5335,76.50006,0.106656
..\data rocks\IMG\robocam_2017_05_28_15_42_39_415.jpg,0,0,0,2.075416,108.3783,96.79333,359.8756,76.50013,0.1271168
..\data rocks\IMG\robocam_2017_05_28_15_42_39_482.jpg,0,0,0.2004623,2.063186,108.4078,96.91576,0.04783308,76.50027,0.1379391
..\data rocks\IMG\robocam_2017_05_28_15_42_39_548.jpg,0,0,0.4008815,1.991104,108.4358,97.03225,0.07301116,76.50067,0.1450361
..\data rocks\IMG\robocam_2017_05_28_15_42_39_615.jpg,0,0,0.6013017,1.894407,108.4696,97.17284,359.7754,76.50179,0.1490813
..\data rocks\IMG\robocam_2017_05_28_15_42_39_682.jpg,0,0,0.8017095,1.763805,108.4919,97.26398,359.278,76.48855,0.1169935
..\data rocks\IMG\robocam_2017_05_28_15_42_39_749.jpg,0,0,0,1.534737,108.5122,97.34287,358.6269,76.45485,-0.000984617
..\data rocks\IMG\robocam_2017_05_28_15_42_39_815.jpg,0,0,0,1.509577,108.5377,97.4537,358.2323,76.4825,-0.005555533
..\data rocks\IMG\robocam_2017_05_28_15_42_39_882.jpg,0,0,0.1004606,1.498838,108.5588,97.54353,358.3962,76.58517,-0.002143291
..\data rocks\IMG\robocam_2017_05_28_15_42_39_949.jpg,0,0,0.3004516,1.462113,108.5806,97.63638,358.8869,76.65308,-0.003153954
..\data rocks\IMG\robocam_2017_05_28_15_42_40_016.jpg,0,0,0.5007541,1.352045,108.6067,97.7466,359.2639,76.66386,0.004253251
..\data rocks\IMG\robocam_2017_05_28_15_42_40_083.jpg,0,0,0.7017509,1.242411,108.6232,97.81602,359.2452,76.66391,0.00824408
..\data rocks\IMG\robocam_2017_05_28_15_42_40_150.jpg,0,0,0,1.048334,108.637,97.87364,359.012,76.65714,-0.002035606
..\data rocks\IMG\robocam_2017_05_28_15_42_40_216.jpg,2.997982,0,0,1.028615,108.6541,97.94981,358.7737,76.81312,0.01180132
..\data rocks\IMG\robocam_2017_05_28_15_42_40_283.jpg,6.007154,0,0,1.021944,108.6668,98.00966,358.7777,77.11066,0.001658339
..\data rocks\IMG\robocam_2017_05_28_15_42_40_350.jpg,9.014166,0,0,1.010083,108.678,98.07133,358.8951,77.61754,0.01614018
..\data rocks\IMG\robocam_2017_05_28_15_42_40_417.jpg,12.01782,0,0,1.00306,108.6892,98.15421,359.0918,78.67707,0.09889518
..\data rocks\IMG\robocam_2017_05_28_15_42_40_483.jpg,15,0,0,0.9964987,108.6949,98.21619,359.2365,79.70159,0.206787
..\data rocks\IMG\robocam_2017_05_28_15_42_40_550.jpg,15,0,0,0.988185,108.6993,98.27793,359.3831,80.7819,0.3200528
..\data rocks\IMG\robocam_2017_05_28_15_42_40_617.jpg,15,0,0,0.9830658,108.7032,98.35971,359.5705,82.21814,0.4732664
..\data rocks\IMG\robocam_2017_05_28_15_42_40_683.jpg,15,0,0,0.9780252,108.7048,98.42053,359.7009,83.28798,0.5856175
..\data rocks\IMG\robocam_2017_05_28_15_42_40_750.jpg,15,0,0,0.9715765,108.7053,98.48086,359.8212,84.34776,0.689953
..\data rocks\IMG\robocam_2017_05_28_15_42_40_817.jpg,15,0,0,0.9668348,108.7043,98.56042,359.961,85.74629,0.8155938
..\data rocks\IMG\robocam_2017_05_28_15_42_40_884.jpg,13.50321,0,0.0997857,0.9622047,108.7028,98.61884,0.02973783,86.69656,0.8833473
..\data rocks\IMG\robocam_2017_05_28_15_42_40_951.jpg,10.49587,0,0.3002751,0.9223546,108.7014,98.67346,0.001068318,87.40221,0.9111354
..\data rocks\IMG\robocam_2017_05_28_15_42_41_018.jpg,7.493981,0,0.5004013,0.8555691,108.7008,98.73552,359.7506,88.0765,0.863003
..\data rocks\IMG\robocam_2017_05_28_15_42_41_085.jpg,4.484928,0,0.7010048,0.7431107,108.7014,98.76959,359.3664,88.58212,0.7199582
..\data rocks\IMG\robocam_2017_05_28_15_42_41_152.jpg,1.478126,0,0.9014583,0.4504099,108.7019,98.78658,358.7457,88.86356,0.4603875
..\data rocks\IMG\robocam_2017_05_28_15_42_41_218.jpg,0,0,1,0.2549458,108.7018,98.78709,357.8081,88.84967,359.8967
..\data rocks\IMG\robocam_2017_05_28_15_42_41_285.jpg,0,0,1,0.1681716,108.7017,98.78729,357.472,88.8522,359.599
..\data rocks\IMG\robocam_2017_05_28_15_42_41_352.jpg,0,0,1,0.05052406,108.7016,98.78741,357.3843,88.84859,359.425
..\data rocks\IMG\robocam_2017_05_28_15_42_41_418.jpg,0,0,1,-0.04825406,108.7015,98.78756,357.7209,88.86361,359.4323
..\data rocks\IMG\robocam_2017_05_28_15_42_41_485.jpg,0,0,1,-0.1427388,108.7014,98.78763,358.3068,88.8867,359.6003
..\data rocks\IMG\robocam_2017_05_28_15_42_41_552.jpg,0,0,1,-0.2565287,108.7014,98.78749,359.1124,88.89629,359.8657
..\data rocks\IMG\robocam_2017_05_28_15_42_41_619.jpg,0,0,0,-0.2514273,108.7015,98.78705,0.1664951,88.71725,0.2188809
..\data rocks\IMG\robocam_2017_05_28_15_42_41_686.jpg,0,0,0,-0.211074,108.7016,98.7868,0.8055111,88.71103,0.3640964
..\data rocks\IMG\robocam_2017_05_28_15_42_41_752.jpg,0,0,0,-0.1468629,108.7017,98.78661,1.294367,88.70213,0.3913177
..\data rocks\IMG\robocam_2017_05_28_15_42_41_819.jpg,0,0,0,-0.08526553,108.704,98.78633,1.56058,88.70666,0.1850934
..\data rocks\IMG\robocam_2017_05_28_15_42_41_886.jpg,0,0,0,0.03894674,108.7047,98.7862,1.402418,88.71996,359.9711
..\data rocks\IMG\robocam_2017_05_28_15_42_41_953.jpg,0,0,0,0.091974,108.7029,98.78631,1.010873,88.71899,359.9003
..\data rocks\IMG\robocam_2017_05_28_15_42_42_019.jpg,0,0,0,0.09305258,108.7027,98.7864,0.7072535,88.71931,359.8403
..\data rocks\IMG\robocam_2017_05_28_15_42_42_086.jpg,-1.50716,0,0,0.08916031,108.7027,98.78651,0.412211,88.62843,359.7877
..\data rocks\IMG\robocam_2017_05_28_15_42_42_154.jpg,-4.510697,0,0,0.08489184,108.7026,98.78664,0.04438812,87.7241,359.7301
..\data rocks\IMG\robocam_2017_05_28_15_42_42_220.jpg,-7.517368,0,0,0.07933611,108.7026,98.78675,359.7944,86.45958,359.6883
..\data rocks\IMG\robocam_2017_05_28_15_42_42_287.jpg,-10.53414,0,0,0.07033666,108.7026,98.78685,359.5785,84.74301,359.6525
..\data rocks\IMG\robocam_2017_05_28_15_42_42_354.jpg,-13.53954,0,0,0.05372558,108.7026,98.78696,359.3661,81.67447,359.6294
..\data rocks\IMG\robocam_2017_05_28_15_42_42_421.jpg,-10.5463,0,0,0.0432708,108.7026,98.78703,359.2479,79.68592,359.6308
..\data rocks\IMG\robocam_2017_05_28_15_42_42_487.jpg,-10.54815,0,0,0.03039819,108.7026,98.78709,359.1721,77.96809,359.6607
..\data rocks\IMG\robocam_2017_05_28_15_42_42_554.jpg,-13.54472,0,0,0.02871284,108.7026,98.78712,359.1468,74.89777,359.739
..\data rocks\IMG\robocam_2017_05_28_15_42_42_621.jpg,-15,0,0,0.02957999,108.7026,98.78712,359.1488,72.19833,359.7979
..\data rocks\IMG\robocam_2017_05_28_15_42_42_688.jpg,-15,0,0,-0.02873081,108.7027,98.78711,359.1594,69.49884,359.8549
..\data rocks\IMG\robocam_2017_05_28_15_42_42_755.jpg,-15,0,0,-0.02837121,108.7027,98.78709,359.1859,65.89943,359.9284
..\data rocks\IMG\robocam_2017_05_28_15_42_42_821.jpg,-15,0,0,-0.02827104,108.7028,98.78707,359.2145,63.19982,359.9819
..\data rocks\IMG\robocam_2017_05_28_15_42_42_888.jpg,-15,0,0,-0.02826573,108.7028,98.78704,359.2496,60.50018,0.03391058
..\data rocks\IMG\robocam_2017_05_28_15_42_42_955.jpg,-15,0,0,-0.02821709,108.7028,98.787,359.3069,56.90047,0.09818916
..\data rocks\IMG\robocam_2017_05_28_15_42_43_022.jpg,-15,0,0,-0.02777423,108.7028,98.78698,359.3585,54.20059,0.1406184
..\data rocks\IMG\robocam_2017_05_28_15_42_43_088.jpg,-15,0,0,-0.02775818,108.7028,98.78695,359.4154,51.50063,0.1794073
..\data rocks\IMG\robocam_2017_05_28_15_42_43_155.jpg,-15,0,0,-0.02773336,108.7028,98.7869,359.4963,47.90064,0.2271336
..\data rocks\IMG\robocam_2017_05_28_15_42_43_222.jpg,-15,0,0,-0.0275466,108.7028,98.78687,359.559,45.20057,0.2599868
..\data rocks\IMG\robocam_2017_05_28_15_42_43_289.jpg,-15,0,0,-0.026991,108.7028,98.78683,359.6219,42.50042,0.2905605
..\data rocks\IMG\robocam_2017_05_28_15_42_43_356.jpg,-15,0,0,-0.0262893,108.7028,98.78679,359.7043,38.9002,0.327393
..\data rocks\IMG\robocam_2017_05_28_15_42_43_422.jpg,-15,0,0,-0.0253865,108.7028,98.78675,359.7641,36.20004,0.3515471
..\data rocks\IMG\robocam_2017_05_28_15_42_43_489.jpg,-15,0,0,-0.02393478,108.7027,98.78672,359.8214,33.49987,0.3723164
..\data rocks\IMG\robocam_2017_05_28_15_42_43_556.jpg,-15,0,0,-0.02271706,108.7027,98.78669,359.8932,29.89957,0.3942154
..\data rocks\IMG\robocam_2017_05_28_15_42_43_623.jpg,-15,0,0,-0.02141174,108.7027,98.78667,359.9431,27.19926,0.4060044
